Ballot ID,Full Council District,CounDist,CounPerson,Category,location_type,name,Cost,description,Location,lat,lon,Notes,shortlisted
0287,"District 36, Robert Cornegy",36,Robert Cornegy,Parks & Recreation,parks,A Top-Notch Dog Run for District 36,"$650,000","Transform the informal dog play area at Von King Park into a top notch dog run with separate vestibules and play areas for big and little dogs, new fencing, dog fountains and proper drainage.","Von King Park, 670 Lafayette Avenue ",40.689666, -73.946631,,TRUE
0288,"District 36, Robert Cornegy",36,Robert Cornegy,Parks & Recreation,parks,Upgrade Brower Park Basketball Courts,"$600,000","Provide beautiful new surfaces for two of the four basketball courts in Brower Park, including new drainage, pavement and lines.",Brower Park,40.673547, -73.943060,,TRUE
0289,"District 36, Robert Cornegy",36,Robert Cornegy,Parks & Recreation,parks,Upgrade Hattie Carthan Playground Handball Courts,"$400,000",Reconstruct wall (strip down to supports and re-cement); repave underfoot surface; install new benches and new fence; prune trees.,308 Monroe Street ,40.685740, -73.945288,,TRUE
0290,"District 36, Robert Cornegy",36,Robert Cornegy,Streets,streets,Pedestrian Safety at Marcy Ave. and Myrtle Ave.,"$300,000",Install neckdown at Marcy Avenue and Myrtle Avenue (In front of Marcy Houses and subway entrance).,Bedford-Stuyvesant,40.695488, -73.949372,,TRUE
0291,"District 36, Robert Cornegy",36,Robert Cornegy,Streets,streets,Goodbye to Sidewalk Cracks,"$85,000",Repair cracked sidewalks around the Armstrong NYCHA developments in D36. Quincy St b/w Marcy & Tompkins Aves.; Marcy b/w Gates to Quincy; Gates b/w Marcy and Tompkins,Armstrong I & II NYCHA Development,40.687639, -73.946699,,TRUE
0292,"District 36, Robert Cornegy",36,Robert Cornegy,Education,education,Smartboards for Smart Kids!,"$320,000","New smartboards for five D36 schools -- PS 289, PS 138, PS 93, PS 243 & Bedford Academy. $64K will fund 8 smartboards per school. Includes required electrical & data.","PS 289, PS 138, PS 93, PS 243 & Bedford Acdmy",40.674186, -73.942313,,TRUE
0293,"District 36, Robert Cornegy",36,Robert Cornegy,Education,education,New Laptops for P.S. 59,"$70,000",2 laptop carts w/ 30-35 Lenovo laptops each,211 Throop Avenue,40.697744, -73.943149,,TRUE
0294,"District 36, Robert Cornegy",36,Robert Cornegy,Education,education,4 Science Carts for Bed-Stuy New Beginnings,"$248,000","Each Science Cart = $62,000",82 Lewis Avenue ,40.694823, -73.937626,,TRUE
0295,"District 36, Robert Cornegy",36,Robert Cornegy,Education,education,Dance Studio at P.S. 3,"$200,000","Transform a classroom into a dance studio with  new floor, mirrors, barre and sound system.",50 Jefferson Avenue ,40.682347, -73.955104,,TRUE
0296,"District 38, Carlos Menchaca",38,Carlos Menchaca,Parks & Recreation,parks,Sunset Park Renovation ,"$500,000","Repaving, installation of 20 new benches, replacement of existing dilapidated chain-link fences, and adding in picnic tables.",Sunset Park,40.649112, -74.005593,,TRUE
0297,"District 38, Carlos Menchaca",38,Carlos Menchaca,Education,education,Auditorium Upgrade for M.S. 88 and M.S.136 ,"$375,000","The space is currently outdated, and needs an upgrade so it can be accessible to the community who use it the most. It is used by many groups in the community and needs to be accessible to all.","M.S.88, Sunset Park Prep, I.S.136 ",40.660470, -73.988312,,TRUE
0298,"District 38, Carlos Menchaca",38,Carlos Menchaca,Education,education,Air Conditioning Wiring,"$120,000",This project will serve P.S. 1 in Sunset Park and M.S. 88 in Windsor Terrace for the installation of wiring that will support air conditioning units throughout the schools.,309 47th Street and 544 7th Avenue,40.648723, -74.011126,,TRUE
0299,"District 38, Carlos Menchaca",38,Carlos Menchaca,Education,education,Library Update,"$450,000",The project would involve the renovation of Middle School 88 and Sunset Park High School’s Library Multimedia center. Both media centers are outdated and are in need of  technology and repair upgrade.,M.S. 88  and Sunset Park High School ,40.655534, -74.004315,,TRUE
0300,"District 38, Carlos Menchaca",38,Carlos Menchaca,Education,education,South Brooklyn Community H.S.& P.S.169 Upgrades,"$380,000","South Brooklyn High School in Red Hook of 185 students, need lockers to hold school work and belongings. P.S.169  needs renovations of bathrooms in the school because they are outdated and need to be replaced.",173 Conover St &  4305 7th Avenue ,40.677856, -74.014133,,TRUE
0301,"District 38, Carlos Menchaca",38,Carlos Menchaca,Education,education,Science Upgrade for MS.821 & IS.136,"$1,000,000","Science labs in the building are in need of an upgrade. The current rooms are outdated, and are not fully functional. ",M.S. 821 / I.S. 136 - 4004 4th Avenue,40.652231, -74.007545,,TRUE
0302,"District 38, Carlos Menchaca",38,Carlos Menchaca,Transit,transit,Community Board 6 Repair and Resurfacing,"$250,000","The streets are starting to wear out after years of improper care, the lack of care  can lead to many disasters not only for the divers, but for pedestrian as well.",Community Board 6 in Brooklyn ,40.649394,-74.009314,Locations are not set so we used the District Office location,TRUE
0303,"District 38, Carlos Menchaca",38,Carlos Menchaca,Transit,transit,"Electronic ""Locator""Sign at B70, B63,B35,B11 & B9","$600,000","Install Electronic sign on critical and conjunction bus stops to tell riders the location and arrival time of their buses for B70,B63,B35,B11, and B9. ","Sunset Park: On 4th, 5th, 8th & 9th Ave",40.647704, -74.007683,,TRUE
0304,"District 38, Carlos Menchaca",38,Carlos Menchaca,Streets,streets,Brooklyn Community Board 7 ,"$250,000","The streets are starting to wear out after years of improper care, the lack of care  can lead to many disasters not only for the divers, but for pedestrians as well.",Brooklyn Community Board 7,40.650475, -74.007603,,TRUE
0305,"District 38, Carlos Menchaca",38,Carlos Menchaca,Streets,streets,Community Board 12 Street Repair and Resurfacing,"$250,000","The streets are starting to wear out after years of improper care. The lack for condition can lead to many disasters not only for the divers, but for pedestrian as well. ",Brooklyn Community Board 12,40.629281, -73.998175,,TRUE
0306,"District 38, Carlos Menchaca",38,Carlos Menchaca,Environment,environment,New Tree with Tree Guards ,"$260,000","Beautify blocks across the district by planting new trees with tree guards in front of homes, businesses and parks.",District-Wide,40.649294, -74.009214,Locations are not set so we used the District Office location,TRUE
0307,"District 38, Carlos Menchaca",38,Carlos Menchaca,Housing,housing,Basketball Court at 31 Centre Mall ,"$425,000",Renovation to this basketball court will provide more recreational area for the Red Hook Community. It will include brand new basketball hoops and painted grounds.,"31 Centre Mall, Red Hook",40.676043, -74.005754,,TRUE
0308,"District 38, Carlos Menchaca",38,Carlos Menchaca,Housing,housing,Senior Center Yard Ground Beatifications,"$500,000","Renovation of the yard behind the new senior center which will include: picnic tables, chess tables, benches, a garden, barbecue grills, tables for other board games, & a non-smoking and alcohol area.",129 West 9th Street ,40.675923, -74.001881,,TRUE
0309,"District 39, Brad Lander",39,Brad Lander,Education,education,Retrofit 75 Auditorium Lights for Safety,"$200,000","School and after-school groups use auditorium daily. Current lights cast shadows, making steep floor unsafe, and use expensive short-life bulbs. New LED retrofit will fix safety and cost issues.","PS 282, 180 6th Avenue, Park Slope",40.676582, -73.977680,,TRUE
0310,"District 39, Brad Lander",39,Brad Lander,Education,education,PS 124 Dye Garden/Makerspace STEAM Enrichments,"$125,000","Create Dye Flower Garden and Makerspace for hands-on instruction in STEAM subjects.  Dyes will be used in art & social studies projects; Makerspace will teach coding, modeling, 3D fabrication.","PS 124, 14th St & 4th Ave, Park Slope",40.667500, -73.990661,,TRUE
0311,"District 39, Brad Lander",39,Brad Lander,Education,education,West Brooklyn Community HS Portable Laptop Lab,"$105,000",Three mobile carts with 25 laptops each will travel among classrooms to support instruction and foster IT skills. West Brooklyn Community HS is a transfer high school offering a second chance to high-needs students.,"1053 41st Street, Borough Park",40.642835, -73.992493,,TRUE
0312,"District 39, Brad Lander",39,Brad Lander,Parks & Recreation,parks,"New “Lake Mess Monster,” an Aquatic Weed Harvester","$140,000","Prospect Park needs a new aquatic weed harvester (aka “Lake Mess Monster”) to remove scum from the lake. Without it, the scum will sink and proceed to rot, causing the water to become toxic.",Prospect Park Lake,40.655320, -73.970553,,TRUE
0313,"District 39, Brad Lander",39,Brad Lander,Parks & Recreation,parks,"Year-Round, Freeze-Resistant Drinking Fountains","$175,000",The water fountains in Prospect Park are not available to use during the winter months. This upgrade would make 5 fountains along the Prospect Park Drive freeze-resistant and available year-round.,"Prospect Park, 5 Locations along the Drive",40.653633, -73.972007,,TRUE
0314,"District 39, Brad Lander",39,Brad Lander,Parks & Recreation,parks,Brand New Dog Run: Areas for Big and Small Dogs,"$135,000",Many Kensington and Windsor Terrace dog owners do not have access to fenced-in space where their pups can exercise and socialize. Project is shared with Council Member Eugene & Borough President Adams,Parade Grounds (at unused southwest corner),40.649849,-73.970626,,TRUE
0315,"District 39, Brad Lander",39,Brad Lander,Transit,transit,Bus Clocks on B67/B69: Know When Bus Arrives!,"$240,000",Install bus countdown clocks that display real-time information about bus location at 12 B67/B69 stops. This will help mass transit users estimate wait times and make better travel decisions.,"McDonald, 7th and Flatbush Avenues",40.666653, -73.981807,,TRUE
0316,"District 39, Brad Lander",39,Brad Lander,Streets,streets,Curb Extension & Safer Crossing- Carroll Park,"$150,000",The installation of a curb extension at this very busy intersection would shorten the crossing distance and promote pedestrian safety for families and residents using Carroll Park.,Intersection of Carroll and Court Streets,40.681098, -73.996446,,TRUE
0317,"District 39, Brad Lander",39,Brad Lander,Streets,streets,Pedestrian Safety: Curb Ext. on Columbia St.,"$150,000",The installation of a curb extension at this very busy intersection would shorten the street crossing distance and increase pedestrian safety in this growing neighborhood.,Intersection of Union and Columbia Streets,40.684333, -74.002983,,TRUE
0318,"District 39, Brad Lander",39,Brad Lander,Streets,streets,Replace Cross-Hatch with Concrete on PPSW,"$500,000","Construct sidewalk on the southwest corner at Prospect Park Southwest and 16th Street, where there is only a painted cross-hatch, to improve pedestrian access to Prospect Park and nearby bus stops.",Prospect Park Southwest and 16th Street,40.657462, -73.974149,,TRUE
0319,"District 39, Brad Lander",39,Brad Lander,"Arts, Culture & Community Facilities",culture,Create Teen Space at Carroll Gardens Library,"$350,000","Revamp the library's mezzanine-level to create more space and add comfortable furniture, outlets, and new lighting - to create an inviting space for teens  to use after-school and on weekends","396 Clinton St, between Union and Sackett Sts",40.683210, -73.997924,,TRUE
0320,"District 39, Brad Lander",39,Brad Lander,"Arts, Culture & Community Facilities",culture,Beautify Outdoor Space at Borough Park Library,"$350,000","Renovation of the library’s outdoor area to include new plantings, new furnishings, and new pavement - to provide a much needed green space. Similar to new entrance at Midwood Library.","1265 43rd St, near 13th Ave",40.638888, -73.988927,,TRUE
0321,"District 39, Brad Lander",39,Brad Lander,"Arts, Culture & Community Facilities",culture,"""Mobile Studios"" for Artists and Orgs in Gowanus","$150,000 for 3 mobile studios","Three ""mobile studios"" - small, mobile workplaces - for artists and community organizations that will enliven underused areas and engage the public on local issues like displacement and resiliency.","Parks, Plazas, and Street-ends in Gowanus",40.674194, -73.990436,,TRUE
0322,"District 40, Matthieu Eugene",40,Matthieu Eugene,Education,education,Computer Lab Updates for Local Schools,"$35,000","General technology updates at P.S. 249, P.S. 245, P.S. 139, and P.S. 6","PS 249, PS 245, PS 139, PS 6",40.649619, -73.966420,,TRUE
0323,"District 40, Matthieu Eugene",40,Matthieu Eugene,Education,education,Technology Updates for M.S. 2 Parkside Academy,"$35,000",Various technological updates at M.S. 2 Parkside Academy,655 Parkside Avenue,40.656405, -73.951698,,TRUE
0324,"District 40, Matthieu Eugene",40,Matthieu Eugene,Education,education,Gymnasium Upgrades at Erasmus High School,"$150,000",Physical upgrades to the gymnasium ,911 Flatbush Avenue,40.649565, -73.958215,,TRUE
0325,"District 40, Matthieu Eugene",40,Matthieu Eugene,Education,education,Smartboards for P.S. 92,"$175,000",Twenty-nine smartboards are needed for PS 92. ,601 Parkside Avenue,40.656285, -73.953771,,TRUE
0326,"District 40, Matthieu Eugene",40,Matthieu Eugene,Parks & Recreation,parks,Brand New Dog Run: Areas for Big and Small Dogs,"$135,000",Many Kensington and Windsor Terrace dog owners do not have access to fenced-in space where their pups can exercise and socialize. Project is shared with Council Member Eugene & Borough President Adams,Parade Grounds (at unused southwest corner),40.649949, -73.970726,,TRUE
0327,"District 40, Matthieu Eugene",40,Matthieu Eugene,Parks & Recreation,parks,Replacement of “Lake Mess Monster”,"$140,000",A vessel that would grind up duck weed and other contaminants that cause visible pollution in the Prospect Park Lake.,Prospect Park Lake,40.654776, -73.969837,,TRUE
0328,"District 40, Matthieu Eugene",40,Matthieu Eugene,Parks & Recreation,parks,Community Barbecue Sites in Prospect Park,"$80,000","New-style municipal grills, which are similar to those at Brooklyn Bridge Park Picnic Peninsula.",Lincoln Rd & E Drive; Parkside Ave & E Drive,40.660531, -73.962881,,TRUE
0329,"District 40, Matthieu Eugene",40,Matthieu Eugene,Parks & Recreation,parks,Montessori School Sidewalk Extension,"$200,000 to $300,000",Sidewalk extension on the South East corner matched by a painted curb extension with flexible post barriers,SE corner of Rogers Ave. and Rutland Rd.,40.659089, -73.953139,,TRUE
0330,"District 40, Matthieu Eugene",40,Matthieu Eugene,Transit,transit,Real-Time Passenger Information,"$20,000 per sign",Bus display signs that are visible from a distance and inform riders when their bus will arrive,Lincoln Rd Entrance; Church Ave. B35 Stop,40.650353, -73.959300,,TRUE
0331,"District 40, Matthieu Eugene",40,Matthieu Eugene,Transit,transit,P.S. 92 Sidewalk Extension,"$100,000 to $300,000","A concrete sidewalk extension, which could be matched by a painted curb extension with flexible post barriers on the North West corner.",SW corner of Rogers Ave. and Winthrop St.,40.656851, -73.953215,,TRUE
0332,"District 40, Matthieu Eugene",40,Matthieu Eugene,Transit,transit,Little Red Riding Hood Pre-K Sidewalk Extension,"$100,000-$300,000",Sidewalk extensions at this corner paired with heavy-duty bollards,NE corner of Rogers Ave. and Lefferts Ave.,40.662425, -73.953521,,TRUE
0333,"District 44, David Greenfield",44,David Greenfield,Public Safety,safety,Security Cameras in Bensonhurst,"$200,000",Install 8 police monitored Argus cameras to deter crime in vulnerable public areas. ,Bensonhurst ,40.623719, -73.992695,,TRUE
0334,"District 44, David Greenfield",44,David Greenfield,Public Safety,safety,Van for the Auxiliary NYPD Police Squad,"$70,000",This van is a crucial addition to the 66 Precinct auxiliary squad. It will allow the team to respond quickly and efficiently to emergency calls. ,Borough Park,40.630845, -73.988807,,TRUE
0335,"District 44, David Greenfield",44,David Greenfield,Public Safety,safety,Safety & Security Enhancements at Midwood Library,"$200,000",Upgrade and enhance security features at the newly renovated Midwood Library,Midwood,40.625891, -73.960280,,TRUE
0336,"District 44, David Greenfield",44,David Greenfield,Public Safety,safety,Safety & Security Enhancements at Mapelton Library,"$200,000",Upgrade and enhance security features at Mapelto Library,Borough Park,40.623185, -73.989481,,TRUE
0337,"District 44, David Greenfield",44,David Greenfield,Public Safety,safety,Hatzolah Mobile Command Center,"$250,000",A vehicle based command center will be a critical part of its response infrastructure in order to help us provide top-tier care for all citizens of New York City. ,District Wide,40.633645,-73.983418,,TRUE
0338,"District 44, David Greenfield",44,David Greenfield,Transit,transit,B16 Count Down Clock ,"$200,000",Never miss your bus again! Electronic signs will be installed along B16 route to inform riders when the next bus is arriving.,District Wide,40.633337, -73.990127,,TRUE
0339,"District 44, David Greenfield",44,David Greenfield,Transit,transit,Street Resurfacing,"$200,000","Repair and resurface roadways that have been identified as dangerous due to potholes, ridges and other holes.",District Wide,40.633545,-73.983368,,TRUE
0340,"District 44, David Greenfield",44,David Greenfield,Parks & Recreation,parks,Beautify Midwood,"$170,000",Plant 100 trees throughout the Midwood area.,Midwood,40.620406, -73.964598,,TRUE
0341,"District 44, David Greenfield",44,David Greenfield,Education,education,Beth Jacob UPK Roof Top Jungle,"$250,000","The roof of this building will be turned into a brand new, innovate playground for all children in the UPK program.",Borough Park,40.635809, -73.988203,,TRUE
0342,"District 44, David Greenfield",44,David Greenfield,Sanitation,sanitation,Hauslter Truck for Community Board 14,"$167,000",The haulster is used for plowing and salt spreading in the winter and addressing illegal dumping and litter conditions.  ,Midwood,40.620884, -73.967473,,TRUE
0343,"District 44, David Greenfield",44,David Greenfield,Youth,youth,Greenhouse Renovations at Murrow High School,"$300,000",Thousands of students use the greenhouse each year. This project would upgrade and improve the deteriorating greenhouse.,Midwood,40.619665, -73.959183,,TRUE
0344,"District 44, David Greenfield",44,David Greenfield,"Arts, Culture & Community Facilities",culture,OHEL,"$500,000","Ohel is a premier social services organization throughout the District. This project will supplement funding for a new, state of the art center.",District Wide,40.633445,-73.983418,,TRUE
0345,"District 44, David Greenfield",44,David Greenfield,"Arts, Culture & Community Facilities",culture,Therapuetic Center at Muishkon Division,"$225,000",The Mishkon Division services the needs of people with developmental disabilities. This project would develop a brand new therapeutic center. ,District Wide,40.633545, -73.983318,,TRUE
0347,"District 45, Jumaane Williams",45,Jumaane Williams,Education,education,Tech Upgrade at P.S. 208 ,"$100,000",Add Laptops and Smartboards for 500 Students at PS 208,4801 Avenue D,40.642801,-73.930989,,TRUE
0348,"District 45, Jumaane Williams",45,Jumaane Williams,Education,education,Technology Upgrade for THS Campus,"$250,000","Add Laptops, Laptop carts, Smart boards, iPads  and Upgrades to computer labs so that we can decrease the digital divide for 800+ High School students.",5800 Tilden Avenue,40.648157,-73.922336,,TRUE
0349,"District 45, Jumaane Williams",45,Jumaane Williams,Education,education,Upgrade PA in Gym 3 at THS Campus,"$75,000","Upgrade the Public Address System in Gym 3 for the 500+ students, community members and staff who use this gym. Increasing the ability to clearly receive audible data and positively impact safety.",5800 Tilden Avenue,40.647957,-73.922136,,TRUE
0350,"District 45, Jumaane Williams",45,Jumaane Williams,Education,education,Update THS Campus Auditorium,"$100,000","Upgrade Sound equipment, Projector and screen (adding one which comes out of the ceiling). There are 700+ students who are behind the curve using out of date technology in auditorium.",5800 Tilden Avenue,40.648257, -73.922236,,TRUE
0351,"District 45, Jumaane Williams",45,Jumaane Williams,Youth,youth,Upgrade Field and Bathrooms at THS Track,"$300,000",600+ Students & Sports Teams find it difficult to use track due to bumps and holes; and bathrooms are not safe. This also impacts the safety of Charter Elementary School children who use field.  ,5800 Tilden Avenue,40.647957,-73.922336,,TRUE
0352,"District 45, Jumaane Williams",45,Jumaane Williams,Youth,youth,Repair School Yard at PS/IS 109,"$500,000",The school yard is currently sinking so to properly serve the 550+ K - 8 students who attend P.S./I.S. 109 the school yard requires repair.,1001 East 45th Street,40.635863,-73.933238,,TRUE
0353,"District 45, Jumaane Williams",45,Jumaane Williams,Youth,youth,Update Cafeteria at THS,"$400,000","The equipment in the Cafeteria is old and worn-out due to several water conditions and other issues. Kitchen space needs to be revamped to serve better, more nutritious, food. ",5800 Tilden Avenue,40.648157, -73.922236,,TRUE
0354,"District 45, Jumaane Williams",45,Jumaane Williams,Youth,youth,Repair Gym at P.S./I.S. 109,"$75,000",Gym floor has water damage and is warped/buckled in areas. This is not a safe condition for the 550+ students who attend the K - 8 School to experience during their indoor physical activity periods.,1001 East 45th Street,40.635963, -73.933138,,TRUE
0355,"District 45, Jumaane Williams",45,Jumaane Williams,Youth,youth,Upgrade Field Lockers at THS Campus,"$250,000",Upgrade Football Field Lockers to help promote indoor track use and make the field safer for after school learners and sports teams who use our field.,5800 Tilden Avenue,40.647957, -73.922236,,TRUE
0356,"District 45, Jumaane Williams",45,Jumaane Williams,Youth,youth,Vision Zero/Safe Routes to Schools – P.S. 361 ,"$300,000","Add improvements such as raised center medians, widened sidewalks, neckdowns at intersections, to slow traffic and improve safety for 350 students, their families and staff. ",3109 Newkirk Avenue,40.640629, -73.947074,,TRUE
0357,"District 45, Jumaane Williams",45,Jumaane Williams,Public Safety,safety,Safety Upgrade for THS Campus,"$250,000",Add Security Cameras around the school (especially in dark areas). This will increase the level of safety for over 800 students which will provide youth with a safe place to learn.,5800 Tilden Avenue,40.648057, -73.922236,,TRUE
0358,"District 45, Jumaane Williams",45,Jumaane Williams,Public Safety,safety,Vision Zero/Safe Routes to Schools – P.S. 208 ,"$300,000","Add improvements such as raised center medians, widened sidewalks, neckdowns at intersections, to slow traffic and improve safety for 440 students, their families and staff. ",4801 Avenue D,40.642701, -73.930889,,TRUE
0359,"District 45, Jumaane Williams",45,Jumaane Williams,Public Safety,safety,Upgrade Safety Cameras at Glenwood Houses,"$500,000","Increase safety for 2,600+ residents and the neighbors who work in Glenwood Houses by upgrading the existing security system.",Within and Around Glenwood Houses,40.636225, -73.919419,,TRUE
0360,"District 45, Jumaane Williams",45,Jumaane Williams,Streets,streets,Fix Our Streets in Community Board 14,"$500,000","The streets within Community Board 14 are crumbling. This impacts the seniors, adults, youth and pets who live and work in this area. We are asking that 1.86 lane miles is repaired.","Ave K, Ave J, Nostrand and Ocean Avenues",40.625916, -73.954601,,TRUE
0361,"District 45, Jumaane Williams",45,Jumaane Williams,Transit,transit,Vision Zero/New Bus Pads,"$350,000",Bus pads are sections of concrete pavement at bus stops. It would be installed to prevent the weight/heat of the bus from softening the asphalt which damages the street & increases need to resurface.,Routes on Nostrand Avenue and Kings Highway.,40.616914, -73.944819,,TRUE
0362,"District 47, Mark Treyger",47,Mark Treyger,Transit,transit,Bus Countdown Clocks ,"$100,000",Real Time Passenger Information at high traffic bus stops in District 47.   ,District Wide ,40.596813, -73.975264,,TRUE
0363,"District 47, Mark Treyger",47,Mark Treyger,Housing,housing,Marlboro Houses - Security Improvements ,"$150,000",Funds will be used to install additional security cameras at Marlboro Houses. ,Marlboro Houses ,40.592163, -73.980818,,TRUE
0364,"District 47, Mark Treyger",47,Mark Treyger,Parks & Recreation,parks,McDonald Playground - Reconstruction ,"$500,000",Funds will be used to renovate the children's play area of McDonald Playground ,McDonald Playground,40.600674, -73.972180,,TRUE
0365,"District 47, Mark Treyger",47,Mark Treyger,Parks & Recreation,parks,Playground Renovation - Scarangella Playground,"$300,000","The project will include renovations to the existing playground, spray shower, courts, paths, landscaping and sidewalks. ",Scarangella Playground,40.594624, -73.984299,,TRUE
0366,"District 47, Mark Treyger",47,Mark Treyger,Parks & Recreation,parks,Surf Playground,"$300,000",The funds will be used to reconstruct two full basketball courts.,Surf Playground ,40.573210, -73.992914,,TRUE
0367,"District 47, Mark Treyger",47,Mark Treyger,Education,education,Technology in Elementary Schools,"$200,000","Technology upgrades in P.S. 212, P.S. 216, P.S. 97 and P.S. 188.","P.S. 212, P.S. 216, P.S. 97 and P.S. 188",40.587350, -73.985506,,TRUE
0368,"District 47, Mark Treyger",47,Mark Treyger,Education,education,Technology in Middle Schools ,"$150,000","Technology upgrades in I.S. 281, I.S. 228, and I.S. 239.","I.S. 281, I.S. 228, and I.S. 239",40.601026, -73.976739,,TRUE
0369,"District 47, Mark Treyger",47,Mark Treyger,Education,education,Technology in High Schools ,"$150,000","Technology upgrades in Rachel Carson High School, Brooklyn Studio Secondary School, and Kingsborough Early College School.","521 West Ave, 8310 21st Ave, 2630 Benson Ave",40.582699, -73.972264,,TRUE
